episode,malePercent,year,title,description,url
138,56.0248080331,1999,The Real Thing,"
Stories of people drawn to some idea, some picture, some ""thing"" that they just want to be. How some people imitate this ""thing"" innocently, some less innocently, and how easy it is to slip from one to the other. ",https://hw2.thisamericanlife.org/radio-archives/episode/138
139,97.756170531,1999,Ghosts of Elections Past,"
Stories of political idealists, stories designed to provide some small sense of hope about American politics. Most of these were first broadcast during the 1996 Presidential race. ",https://hw2.thisamericanlife.org/radio-archives/episode/139
140,87.953402171,1999,Family Business,"
Stories of family businesses, and what happens when the tension of family dynamics collides with the pressure of capitalist market forces. ",https://hw2.thisamericanlife.org/radio-archives/episode/140
141,71.747267555,1999,Invisible Worlds,"
Stories of people who are trying to make invisible worlds visible, and what happens when you make them visible. ",https://hw2.thisamericanlife.org/radio-archives/episode/141
142,11.6175817671,1999,Barbara,"
We hear the story of one African-American single mother. Barbara Clinkscales recorded her family's life over the course of seven months for This American Life. Her life defies—or makes irrelevant—most of our typical notions of inner-city, black single mothers. ",https://hw2.thisamericanlife.org/radio-archives/episode/142
143,47.0009643202,1999,Sentencing,"
We've all heard occasional news stories about how some of the drug laws enacted in the last 15 years may have gone too far. First time offenders get locked up for decades. Judges—even Republican appointees—say that mandatory minimum sentences prevent them from making fair rulings. But have sentences really gone too far? ",https://hw2.thisamericanlife.org/radio-archives/episode/143
144,27.9247817327,1999,Where Words Fail,"
One reason we tell stories is to explain things to ourselves that cannot, in the end, always be explained. When someone we're close to dies, we struggle for a way to get our minds around the fact of their absence. And often—the stories we invent aren't quite up to the job. In this week's show, people struggle to invent words adequate to cope with death. ",https://hw2.thisamericanlife.org/radio-archives/episode/144
145,74.3331736144,1999,Poultry Slam 1999,"
For Thanksgiving, the time of year when poultry consumption is highest, it's our annual program about turkeys, chickens, fowl of all types, and their mysterious hold over our imaginations. This show includes favorite stories from previous Poultry Shows, and some new stories. ",https://hw2.thisamericanlife.org/radio-archives/episode/145
146,87.7490878473,1999,Urban Nature,"
Stories of nature creeping into man-made environments. Of nature sneaking in places where its very presence is a rebuke to the notion that we as a species have things under control. ",https://hw2.thisamericanlife.org/radio-archives/episode/146
147,49.9095431931,1999,A Teenager's Guide to God,"
Oh faithless and perverse generation? How long shall I be with you? How long shall I bear with you?—Matthew 17. ",https://hw2.thisamericanlife.org/radio-archives/episode/147
148,87.1191553544,1999,The Angels Wanna Wear My Red Suit,"
A special Christmas edition of our show, with stories about Santa Claus—the many many different versions of Santa Claus. It was in America, in New York, that people started believing in the modern idea of Santa—a guy who comes down the chimney with a sack of goodies. But America has invented a few other Santas as well. ",https://hw2.thisamericanlife.org/radio-archives/episode/148
149,64.3998003494,2000,Bedside Diplomacy,"
In the hospital, we give up our normal schedule and sleep patterns; we give up our normal food and clothing; we're in a place that has its own rules and its own language and its own customs. ",https://hw2.thisamericanlife.org/radio-archives/episode/149
150,86.8394234969,2000,Kids As Adults,"
Stories of kids trying to act like adults—some by choice—some because they're forced to. ",https://hw2.thisamericanlife.org/radio-archives/episode/150
151,47.5517540597,2000,Primary,"
Today's program is made all of stories from the New Hampshire primary. Voters want to find a candidate who inspires them. Candidates want to inspire. So where's the system failing? Why do most of us feel like the system doesn't produce anyone inspiring? We hear stories that answer why. We hear from voters who've found candidates they love. And we hear what those voters are seeing that the rest of us aren't. ",https://hw2.thisamericanlife.org/radio-archives/episode/151
152,87.9748459959,2000,Crush,"
Stories of love in its earliest stage. Crushes: what's terrible about them, what's great about them and how they can overshadow real love for some people. ",https://hw2.thisamericanlife.org/radio-archives/episode/152
153,10.6743035668,2000,Dolls,"
Stories of what people are playing at when they play with dolls. ",https://hw2.thisamericanlife.org/radio-archives/episode/153
154,93.7235639241,2000,In Dog We Trust,"
Stories of dogs and cats and other animals that live in our homes. Exactly how much are they caught up in everyday family dynamics? We answer this question and others. ",https://hw2.thisamericanlife.org/radio-archives/episode/154
155,68.5774309724,2000,Hoaxing Yourself,"
Stories of people who tell a lie and then believe the lie more than anyone else does. In other words: Stories about people pulling hoaxes...on themselves. ",https://hw2.thisamericanlife.org/radio-archives/episode/155
156,81.4221073045,2000,What Remains,"
Usually This American Life brings you stories of people in the middle of big experiences. But sometimes these moments of dramatic change are only half the story. The other half occurs after time passes and they return to revisit what happened, and who they were back when. Today's show is about what they find. ",https://hw2.thisamericanlife.org/radio-archives/episode/156
157,54.6888082612,2000,Secret Life of Daytime,"
All those people you see in the middle of the workday, in coffee shops and bookstores? Who are they? Why aren't they at work? ",https://hw2.thisamericanlife.org/radio-archives/episode/157
158,51.1465215702,2000,Mob Mentality,"
The pleasure of being in a rampaging, angry mob...and the terror of being in a rampaging, angry mob. ",https://hw2.thisamericanlife.org/radio-archives/episode/158
159,36.8487289202,2000,Mother's Day,"
Stories of moms: How they treat us, how we treat them. ",https://hw2.thisamericanlife.org/radio-archives/episode/159
160,100.0,2000,Character Assassination,"
In context of the Presidential contest between George W. Bush and Al Gore, we hear stories of character assassination...political and non-political. ",https://hw2.thisamericanlife.org/radio-archives/episode/160
161,63.9508070715,2000,Million Bubbles,"
Imagine that you could somehow look down from above, onto all the streets and avenues and country roads and highways of this nation...each car below its own tiny subculture on wheels...glass and steel worlds rolling down the street alongside each other. We hear what's going on inside some of these cars. ",https://hw2.thisamericanlife.org/radio-archives/episode/161
162,29.4887780549,2000,Moving,"
Stories of people who did not want to move but circumstance forced their hands, and so they tried to move without really moving. ",https://hw2.thisamericanlife.org/radio-archives/episode/162
163,34.255526206,2000,Can You Fight City Hall…If You Are City Hall?,"
Stories of a typically American kind of hero: The person who decides to fight city hall, who stands up alone for what's right, and damn the consequences. ",https://hw2.thisamericanlife.org/radio-archives/episode/163
164,65.6224899598,2000,Crime Scene,"
Every crime scene hides a story. In this week's show, we hear about crime scenes and the stories they tell. ",https://hw2.thisamericanlife.org/radio-archives/episode/164
165,62.7607361963,2000,Americans In Paris,"
Many Americans have dreamy and romantic ideas about Paris, notions which probably trace back to the 1920s vision of Paris created by the expatriate Americans there. But what's it actually like in Paris if you're an American, without rose-colored glasses? ",https://hw2.thisamericanlife.org/radio-archives/episode/165
166,33.936062491,2000,Nobody's Family Is Going to Change,"
Three stories that consider the question: Does anyone's family ever change? ",https://hw2.thisamericanlife.org/radio-archives/episode/166
